"city","date","time","tempC","precipMM","windspeedKmph","humidity","cloudcover","weatherDesc","geometry","URI","name","alternative.fr","alternative.nl","alternative.de","alternative.en","country.code","avg_stop_times"
"Brussels, Belgium","2017-08-04","1800",21,0,14,68,69,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","2100",17,0,12,78,13,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","0",16,0,8,82,66,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","300",16,0,6,82,87,"Overcast",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","600",15,0,9,85,100,"Overcast",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","900",17,0,13,75,31,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","1200",22,0,19,56,56,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","1500",19,0,13,67,31,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","1800",19,0,9,70,15,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-05","2100",15,0,9,82,5,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","0",14,0,10,90,5,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","300",13,0,9,91,4,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","600",13,0,8,83,4,"Sunny",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","900",18,0,10,54,6,"Sunny",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","1200",21,0,12,44,50,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","1500",20,0,10,50,54,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","1800",19,0,4,58,44,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-06","2100",17,0,4,67,60,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","0",15,0,8,78,10,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","300",13,0,4,78,7,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","600",12,0,6,71,20,"Sunny",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
